3.483197835209808635e-01,-5.312009521041669707e-02,-8.647844836153478765e-02
3.908914242974036446e-01,9.502945063471358866e-03,-7.681111144455979312e-02
4.177531851531352536e-01,-5.665707178443810804e-02,-6.594476137275458172e-02
3.529155785324233907e-01,-5.534336846820640116e-02,-9.754360711238158066e-02
4.453991841674945773e-01,-5.138639962120883364e-02,-1.570713712424125774e-01
3.968600241483671853e-01,-4.130754750087868576e-02,-8.742586193574548858e-02
3.642901594438276436e-01,3.957439733228514112e-02,-1.393573301119857555e-01
4.477452537506222963e-01,8.536861452786803639e-02,-5.295998586944572484e-02
5.378873920534753550e-01,1.739058996251789668e-02,-1.254620402076589425e-02
4.858388736841346423e-01,4.015729173734831903e-02,-6.145535137923048563e-02
4.780387668745524343e-01,1.870583549786079824e-02,-1.484815642105263289e-01
5.032932463690971137e-01,5.388915154633167059e-02,-7.260622979046089942e-02
5.458926591405685036e-01,-7.877395031617107080e-03,-4.856453824091558347e-02
5.399126950472602493e-01,-5.103828534923176424e-02,-1.270818527956207866e-01
4.522872092450651027e-01,7.451759506911771747e-03,-1.655192229982710983e-01
4.075504112277089641e-01,6.213289991390809341e-02,-1.255376885027065792e-01
3.545765559943186429e-01,1.100800228902931721e-01,-8.890730779844172038e-02
3.516502696918250570e-01,1.220249937428429937e-01,-3.487947830088169998e-03
3.708898588428302667e-01,2.213267284906453303e-01,1.999601896873399662e-02
3.729676343703963171e-01,1.721312581286980059e-01,2.265108142777092631e-02
4.401585097881380304e-01,7.248849190936212938e-02,-3.372305129470820617e-02
5.333899456775436088e-01,6.104650058456326939e-02,3.940320681939304959e-02
5.053221400220413440e-01,1.077078154438226576e-01,7.898005621796820586e-02
4.462057345489175431e-01,2.424798808276630580e-02,2.661289637376210160e-02
4.450128796681981913e-01,9.066024040113482285e-02,-3.287820316990214958e-02
4.095780834665634917e-01,1.467131153299507107e-01,-1.264728546826061617e-01
4.376694863238680955e-01,2.336585521559664258e-01,-9.101236061199391436e-02
4.636829443722248478e-01,1.454849715233930696e-01,-9.974369582613347440e-02
4.139096778114306208e-01,2.228421915762119621e-01,-1.563929068207184359e-01
3.677664934516146067e-01,1.899967056608859173e-01,-1.011420559615188730e-01
3.468392690911471510e-01,2.150970768753202034e-01,-1.384082326612222358e-01
3.055983509736683867e-01,2.819892243199733639e-01,-4.379300265174532192e-02
3.896875867136739835e-01,2.486428868280320947e-01,-1.184434759927491532e-01
3.364270708829453227e-01,1.821339362910024962e-01,-1.927868861016276969e-02
4.177642792556421902e-01,1.237741534623598705e-01,2.406333024506013968e-02
3.882737287136445170e-01,1.255259085339814618e-01,-1.964986749184455955e-02
3.025023008602714114e-01,6.869696486603749097e-02,-1.178653548477525403e-01
2.160800937344013462e-01,2.558960740577959775e-02,-1.435174607752421894e-01
2.407261413366305614e-01,-4.738834955416031808e-03,-6.637397198316208335e-02
2.727931217578153933e-01,6.319537697340771309e-02,-7.174564999000143661e-02
2.973307053117043020e-01,3.701502087136920860e-02,-1.499787256462217083e-02
3.874031285220913556e-01,2.247870021101494586e-03,-6.036743236173045674e-02
4.677207735529378407e-01,1.630836884501176559e-02,-7.106986980352707206e-02
4.362872395602535036e-01,8.157553898818314941e-02,-1.354389637078805275e-01
5.308202074642707213e-01,4.001590093653654978e-02,-1.140053774494117489e-01
5.046795754252955124e-01,1.282219178322996367e-01,-1.484391417524755230e-02
5.845318410676009213e-01,9.707952777320980053e-02,-6.424238419320973947e-02
