7.707511749943500856e-01,3.324481628472746308e-01,4.226421153396887620e-01
6.827690451875072508e-01,-5.465195912766052100e-02,4.623046263887434781e-01
1.000000000000000000e+00,3.411768911380331781e-01,8.086778566183502326e-01
1.000000000000000000e+00,-1.453453152763677370e-01,1.000000000000000000e+00
5.585796685251510629e-01,-1.168214082407889043e-01,9.212992394664324403e-01
8.650454209239279990e-01,-4.086704278357082831e-01,5.705162435947435107e-01
4.237294332010147491e-01,-2.705327871106640858e-01,7.880583774510807604e-01
6.496965410357831150e-01,-7.357918145290538448e-01,1.000000000000000000e+00
3.390105591540460983e-01,-6.484851613262604397e-01,1.000000000000000000e+00
0.000000000000000000e+00,-1.534313441615428042e-01,5.392803271481377836e-01
4.625774721718218796e-01,-3.001955566730186709e-01,4.214069327391339881e-01
2.979367765578420091e-01,1.251496378522468644e-01,6.684570860990636243e-01
1.386204233883864267e-01,3.360611264284276700e-01,6.222881139310214582e-01
8.966076701176917130e-02,7.646773976932880190e-01,7.263998223350109917e-01
0.000000000000000000e+00,5.297998061582538387e-01,2.845946806034319598e-01
2.393981075275546377e-01,4.066463402389636217e-01,5.777862520755088216e-01
1.577206483171512685e-01,8.553344390230966932e-01,9.495020309763950728e-01
0.000000000000000000e+00,6.446299291722078495e-01,7.860831332418700690e-01
0.000000000000000000e+00,2.431040184627170087e-01,3.381955755876810965e-01
4.973591625032802721e-01,-1.020497978374578230e-01,6.680573008608027274e-01
2.758398269108408574e-01,3.238736554221837149e-01,7.372987897132308177e-01
6.181420551423182363e-01,4.378172158946147530e-02,1.000000000000000000e+00
4.308815938504201304e-01,-6.135766902726336181e-02,1.000000000000000000e+00
3.677451025850024813e-01,1.481087501147001495e-01,9.912143724050925808e-01
1.364323764893554669e-01,-8.942944526820451046e-02,7.864402481677031931e-01
2.207950362223976004e-01,2.592630017098226380e-01,7.651214045057861401e-01
6.609261622376801926e-01,7.212650379117269139e-02,1.000000000000000000e+00
8.859524258025658350e-01,-1.711520604919630761e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.348295724476737067e-02,5.812232135161071733e-01
8.905821470339083668e-01,-5.600854996993265278e-02,9.130226246587602734e-02
1.000000000000000000e+00,-1.784060580184805289e-01,2.763094075494197943e-01
6.190449021437367527e-01,-7.927734108182060702e-02,5.773376595055338401e-01
6.131264723316449672e-01,1.528638365330670101e-01,7.028096352973313143e-01
1.000000000000000000e+00,-1.817571906402781767e-02,7.175205745462192031e-01
1.000000000000000000e+00,-5.586249144304833436e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.638638955068058678e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.662276048355529001e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.234729386775348381e-01,1.000000000000000000e+00
6.373530751641056646e-01,7.871823121971233128e-01,1.000000000000000000e+00
2.311635475962742214e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.767636534242022606e-01,7.900393481098234583e-01,1.000000000000000000e+00
7.091599202434205607e-01,4.812669922677197398e-01,5.310968662730086720e-01
4.319127643029977426e-01,4.417919352087171792e-01,3.175936208828038509e-01
4.904205007456242660e-01,4.897937722501802815e-01,-6.797513917522968185e-02
4.495517501856443054e-01,6.448499934449387627e-01,-3.149957921580860409e-01
1.553622659377106308e-01,4.823857567983842465e-01,-5.111779521980676089e-01
3.094127315137417122e-01,1.074112237898303679e-01,-7.693385703914625839e-01
8.039608833788186582e-01,-3.527272004979317144e-01,-4.725814263087846356e-01
5.684124211090082479e-01,-8.370568861507258207e-01,-3.968474667471684203e-01
8.477214108002195658e-02,-5.686243030618065575e-01,-4.954923911126574154e-01
