6.901495855958031389e-02,-6.780538176617860457e-02
8.056386803271874120e-02,-9.418939343332435876e-02
2.355226074507242584e-02,-1.000000000000000056e-01
9.185160563794111596e-03,-7.773137830020389327e-02
5.646233466645141780e-02,-1.000000000000000056e-01
7.270517424979271170e-03,-7.917082908721398415e-02
-7.598214363759209222e-02,2.038190709738132989e-02
-9.512918737451317441e-03,-7.226262136915370671e-02
3.995043892237601715e-03,-5.039459396013300924e-02
-9.461964020490874760e-02,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01
-8.659927675454148766e-02,-1.000000000000000056e-01
-2.644140732888919376e-03,-3.701515862616848451e-02
-2.241092983290060570e-02,-9.638284733380234059e-02
-5.074582212982858831e-02,-2.397584008632891450e-02
-8.098271121324365773e-02,7.423728432195063343e-02
-6.782894331173128233e-02,2.160645496761660206e-02
-3.608948230149511271e-02,5.365175714674327162e-02
-3.316796765873748776e-02,9.470351478573474369e-03
-7.184328291837197011e-03,5.308516213194397135e-03
2.347343468350984036e-02,1.375657163095960790e-02
-5.228433635192360901e-02,9.550417679365291734e-02
-1.000000000000000056e-01,5.765630257239490186e-02
-1.000000000000000056e-01,2.626629708054070006e-02
-7.649705307501802887e-02,3.643376230190774334e-02
-3.327799725179799578e-02,3.432450908646689919e-02
3.502160236989883962e-02,3.914650012214564850e-03
4.463060687164110973e-02,4.802508171374313649e-03
-5.095825892275845925e-02,-4.960170486156714048e-02
-1.000000000000000056e-01,-9.983774668913633632e-02
-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-7.063528504205295044e-02
-3.125588059570809374e-02,-8.753726483057172603e-02
-4.922184086215447563e-03,-8.358419541713389689e-02
-5.877676552098276552e-02,-1.000000000000000056e-01
-6.831931702734708733e-02,-4.112731093652482323e-02
-4.966384073154877371e-02,-1.262899427959478238e-03
-3.618990652447993950e-03,2.299015882882073786e-02
-5.476120834989715164e-02,1.133086512669087900e-02
-5.203003891090342975e-02,-8.644667393629196228e-02
-9.292912709357706302e-02,-1.000000000000000056e-01
-1.000000000000000056e-01,-8.756651941541089557e-02
-9.021948293478690428e-02,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.914283814614685386e-02
-1.000000000000000056e-01,-6.705203260085594585e-02
-2.746300769378644258e-02,-7.591771966385170434e-02
-2.393301131220243461e-03,4.852467831523640807e-03
6.602208879458776672e-03,-6.364512743132609562e-02
4.938777140930266513e-02,2.345640220278182031e-02
3.305294783330452874e-02,5.580497582529981432e-02
1.000000000000000056e-01,-1.296935766277685503e-02
1.000000000000000056e-01,-1.820068636214736135e-02
1.000000000000000056e-01,6.664957732184204064e-02
1.000000000000000056e-01,-6.563799249622928600e-03
8.295317512553151973e-02,2.859200005729079647e-02
1.000000000000000056e-01,-3.926385709623247261e-02
1.000000000000000056e-01,-3.548001464946754641e-02
1.555161035530458480e-02,-3.158859183431576845e-02
5.312030315814857476e-03,-4.281798107675005571e-02
-4.117816789735705141e-02,-6.977574231779984371e-02
1.119708896602182591e-02,-1.000000000000000056e-01
8.296515395037695750e-02,-5.958745738593243524e-02
1.000000000000000056e-01,-7.905710954805736379e-02
3.454480509603989613e-02,-1.000000000000000056e-01
1.595348746700055512e-02,-1.000000000000000056e-01
-7.031023965842993217e-03,-1.000000000000000056e-01
-9.834577948060138630e-02,-2.447558116807321826e-02
-1.000000000000000056e-01,4.904567634117738828e-02
-3.341231185851974150e-02,6.397543726901108729e-02
3.943447278627994212e-02,1.000000000000000056e-01
6.685279494983885351e-02,5.606850532248602859e-04
9.504733409691099033e-02,-7.720740049043134812e-04
1.000000000000000056e-01,-2.894614415136798416e-02
1.000000000000000056e-01,-5.592531625652197302e-02
1.000000000000000056e-01,-6.558852864808251137e-02
4.214974834564307049e-02,-1.000000000000000056e-01
-4.509089824571502203e-02,-7.526510398744490349e-02
3.336034490087988469e-02,-5.617052156861450374e-02
-3.262488271009714169e-02,-4.855075677396340772e-02
-8.064957869976080440e-02,-7.184617375397743533e-02
-1.000000000000000056e-01,1.995733642436564592e-02
-9.541566355124947441e-02,3.425969415892721193e-02
-1.000000000000000056e-01,-3.938582968650103378e-02
-2.356084409657285827e-02,2.979514460266968756e-02
1.116852557874353086e-02,6.878187530124110771e-02
9.747128575799365868e-02,1.000000000000000056e-01
1.000000000000000056e-01,2.968868689561741936e-02
