-6.680454393916777922e-02,-3.630734677220461698e-02
-7.178776418386759173e-02,-7.674437073774098561e-02
-1.405911264980222453e-02,-1.000000000000000056e-01
1.811422476461332226e-04,-1.000000000000000056e-01
3.345869142005859082e-02,-4.979631972680920171e-03
-5.019654272809474099e-02,-5.228139754825036900e-02
4.159601404844913419e-03,1.586843773040114147e-02
9.876934579040719253e-02,1.698019249504525291e-02
1.000000000000000056e-01,3.558848448601439202e-02
1.000000000000000056e-01,1.000000000000000056e-01
8.892075835688020846e-02,5.360972626811413844e-03
4.901481930410150900e-03,8.182571600117885535e-03
9.145272693519342078e-03,-5.948858828427198986e-02
9.471712287922048890e-02,-1.000000000000000056e-01
1.000000000000000056e-01,-6.835847913028778033e-02
9.795116544678508785e-02,1.683734088168396814e-02
1.000000000000000056e-01,5.888435548681954929e-03
1.680669086645084076e-02,-3.780278106092764545e-02
1.000000000000000056e-01,-1.000000000000000056e-01
1.000000000000000056e-01,-1.000000000000000056e-01
7.962197258318359783e-02,-5.476419577967722024e-02
2.140189975104249409e-02,-2.314722110587696946e-03
-1.084321878804424266e-02,-9.188193389083557094e-02
-9.298395717484909950e-02,-1.000000000000000056e-01
-1.000000000000000056e-01,-7.239972317642212607e-02
-6.469948296126604159e-02,-1.000000000000000056e-01
-2.284322447513653653e-02,-6.183769816422571286e-02
3.004796449787126150e-02,-6.604601958647682292e-02
7.509364060127837748e-02,-1.000000000000000056e-01
-2.348816392726715829e-03,-1.000000000000000056e-01
8.903797730738488569e-02,-1.766054352074224176e-02
9.288377263747114865e-02,6.708306030438895839e-02
3.762202685638567357e-02,-1.294651031073153213e-02
4.205510073932375303e-02,-4.162736552628679143e-02
9.827200940926078543e-02,-7.768362007644921685e-02
1.000000000000000056e-01,-7.861199901339700757e-02
3.130700875137917838e-02,1.711606175679984687e-02
1.663295440247618273e-03,9.593127599435406772e-02
-3.419898733490373682e-02,1.000000000000000056e-01
3.766606750865254122e-02,5.450801688920803301e-02
1.000000000000000056e-01,8.327937432912173310e-02
1.000000000000000056e-01,1.000000000000000056e-01
8.086924049250031332e-02,8.398170707115311384e-02
8.370855904135200698e-02,1.000000000000000056e-01
1.000000000000000056e-01,1.000000000000000056e-01
1.496812619345060102e-02,6.215483623067599717e-02
-2.104694832569791590e-03,3.483242572217370991e-02
-2.341139220739246393e-02,4.881656822925010963e-02
-3.107036774861409931e-02,3.758479145993245257e-02
-7.751188726200362866e-02,-5.982386217815188062e-02
-1.000000000000000056e-01,-1.000000000000000056e-01
-5.543173234619500761e-02,-1.000000000000000056e-01
-7.244033026423694899e-02,-1.000000000000000056e-01
-9.856222777620197995e-02,-5.488146783780115112e-02
-7.455835642422518894e-02,-2.514231087816239107e-02
-1.000000000000000056e-01,-1.000000000000000056e-01
-3.998592668477327777e-02,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01
-9.442315940038903399e-02,-8.430792899541597607e-02
-5.613876288879575405e-02,-4.888100170065486083e-02
-2.022601563392151941e-02,4.596438838620334200e-02
-1.000000000000000056e-01,1.000000000000000056e-01
-1.000000000000000056e-01,1.000000000000000056e-01
-5.983449558256562217e-02,3.601098923025843057e-02
-8.396024211050996666e-02,4.372908281229162530e-02
-8.097028719661183982e-02,3.771380152874908437e-02
-1.000000000000000056e-01,1.000000000000000056e-01
-1.438659899475783210e-02,4.577326491609210596e-02
-1.000000000000000056e-01,-3.007963272412976508e-03
-5.749110039151082013e-02,6.768058266083626373e-02
1.523049741373800475e-02,1.000000000000000056e-01
9.936666578990091536e-02,9.793264662209627547e-02
1.000000000000000056e-01,1.000000000000000056e-01
1.056827169138190026e-02,3.303785389460477118e-02
-3.361011612909340154e-03,1.000000000000000056e-01
5.365236663462147337e-02,1.000000000000000056e-01
-1.260023103945621947e-03,5.616826872636904167e-02
-6.202555262281433252e-02,-1.150422689124845632e-03
-8.935083068822652352e-02,2.948322368181039571e-02
-8.043821653896542079e-02,-2.328666703370612517e-02
-1.344820338862340314e-02,-8.899438768588835424e-02
3.467206698165899159e-02,-1.068530444414766967e-02
4.087896353680604833e-02,8.205486806687267709e-02
7.172712796206662245e-02,9.513668229665439569e-02
1.000000000000000056e-01,1.000000000000000056e-01
1.000000000000000056e-01,3.347800545699995689e-02
4.244125304382426883e-02,-5.812665924383432492e-02
6.765174153247895117e-02,-9.106861854450346017e-02
-5.358963602034888529e-03,-1.000000000000000056e-01
-1.060006948336748508e-02,-3.322740748049601844e-02
6.403271252064986208e-02,-6.161310046954147218e-02
1.000000000000000056e-01,-9.872654742151212859e-02
1.000000000000000056e-01,-1.000000000000000056e-01
1.000000000000000056e-01,-1.000000000000000056e-01
1.000000000000000056e-01,-1.000000000000000056e-01
9.405731907524708668e-02,-1.000000000000000056e-01
1.000000000000000056e-01,-6.444052253688808962e-02
3.715355191016656011e-02,3.424069462699727562e-03
9.167939256937132630e-02,9.131301160168133618e-03
1.774287586185543941e-02,-1.000866912349721027e-02
-8.027791562591138352e-02,2.544589577561357993e-03
-4.378484128416094273e-02,-1.414093916523429494e-02
5.317082899565270943e-02,6.621770210964428305e-02
1.000000000000000056e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.794493683542515594e-02
1.000000000000000056e-01,8.561981381795662205e-02
1.000000000000000056e-01,1.862441687355743947e-02
5.491493794329665307e-02,-4.413973384713162917e-02
-2.361407737053539818e-02,-1.730294064606063137e-02
-1.000000000000000056e-01,5.060946906432851194e-02
-1.615792164117504925e-02,1.000000000000000056e-01
5.308005135646684525e-02,1.000000000000000056e-01
3.333167490070747252e-02,1.000000000000000056e-01
-4.904680104338217383e-02,5.271596282496409519e-02
9.068927166867912781e-03,-2.639359096919570435e-03
-6.745990086113269613e-02,-5.651000772866978522e-03
-8.677678541983331606e-02,6.612291391649295635e-02
-5.689002798691609325e-02,1.000000000000000056e-01
-1.000000000000000056e-01,1.000000000000000056e-01
-1.500801733812906491e-02,7.918309705073284244e-02
2.207001247454411230e-03,6.564517048989525205e-02
9.285206200340295757e-02,-7.170964879519153845e-03
1.483892213701021312e-02,4.677505694287008298e-02
-3.461745384092836109e-02,8.844355961764592544e-02
-1.000000000000000056e-01,8.374864260659033166e-02
-4.349221139700368277e-02,8.861963369536179913e-03
-1.000000000000000056e-01,4.022225979444141175e-02
-1.000000000000000056e-01,-5.463940753824965413e-02
-9.359261233998175666e-02,-9.347212891369288679e-02
-2.921767233812558318e-02,-2.758395535067897919e-02
-9.364431072170277537e-02,-2.566278177703346097e-02
-5.460841659891285671e-02,-7.067553031263506397e-03
-1.000000000000000056e-01,3.109965539610563476e-02
-1.000000000000000056e-01,9.945567251585887836e-02
-3.406428445582714015e-02,3.696252205493369414e-02
4.145933575962447437e-02,6.597212991426318340e-02
5.351834583977314180e-02,6.536033662340259842e-02
8.353285785956253429e-03,1.000000000000000056e-01
-5.058051314155533051e-02,1.000000000000000056e-01
2.261719215840268804e-02,4.172192791490894614e-02
7.518331064914730855e-02,1.000000000000000056e-01
4.518481806875521839e-02,8.159998950019523023e-02
3.434156007254195175e-02,1.000000000000000056e-01
1.000000000000000056e-01,4.261890471699203431e-02
1.000000000000000056e-01,-1.473645941885992627e-02
1.000000000000000056e-01,-6.233305603282346397e-02
1.000000000000000056e-01,-1.000000000000000056e-01
1.773258913032330075e-03,-1.000000000000000056e-01
4.302348939886584817e-02,-6.811775031572733785e-02
8.719253030033823071e-02,-7.820046617819172152e-02
3.149472647686223092e-02,3.909414635143340644e-03
8.645540284918745710e-02,6.860443097575141813e-02
5.687765983454734497e-02,3.876841548295170692e-02
5.724758750783317390e-02,1.000000000000000056e-01
1.000000000000000056e-01,1.000000000000000056e-01
2.175170776521699600e-02,2.759635222932248222e-02
2.688473915717528445e-02,-1.191494102014221956e-02
3.537440673952892134e-02,4.299457532564216616e-02
1.000000000000000056e-01,1.750331967507014544e-02
1.000000000000000056e-01,-3.680172717298753338e-02
9.373809928928350521e-02,1.101863743666020579e-02
1.000000000000000056e-01,-6.646072242624467830e-02
7.237194966585985823e-02,2.646846237823022308e-02
-9.853868587929442979e-03,5.532230004731764766e-02
-7.142888118095322425e-02,1.000000000000000056e-01
-7.258500771055291512e-02,3.591151640673846679e-02
5.772463991024892604e-03,-2.704598936284152710e-02
7.326758597635679715e-02,4.429162904604611040e-02
1.000000000000000056e-01,-8.435541840062038554e-03
1.000000000000000056e-01,-1.879532171371401522e-02
5.150772722175183532e-02,7.760898880501837516e-02
1.000000000000000056e-01,1.000000000000000056e-01
1.000000000000000056e-01,3.853296200759710743e-02
8.694630789087587353e-02,1.000000000000000056e-01
2.806590194740223726e-02,3.428370210611329794e-02
9.235994806922226408e-02,-8.571624968673072220e-03
7.461371532332111700e-02,-4.372258121930214930e-02
1.000000000000000056e-01,1.595979965761944869e-02
8.281244800443475496e-02,1.032731397719264740e-02
1.000000000000000056e-01,1.690815314120812721e-03
1.000000000000000056e-01,3.456836142121262612e-02
1.000000000000000056e-01,6.666590958981100101e-02
6.772028809532631977e-02,-5.595836212305735358e-03
1.000000000000000056e-01,-5.160330760365864494e-02
2.698331618866278703e-02,-1.962673532090429551e-02
5.365116976569964113e-02,-1.000000000000000056e-01
9.073076819889717981e-03,-1.000000000000000056e-01
6.427168398674798500e-02,-9.153062645516776841e-02
4.104141040183229006e-02,-1.000000000000000056e-01
7.867301374017483806e-02,-1.000000000000000056e-01
1.000000000000000056e-01,-1.000000000000000056e-01
1.000000000000000056e-01,-5.322961862848077375e-02
6.213980914858444060e-02,4.358026173042092721e-02
1.329417372645724793e-02,3.462334032429691816e-02
5.289781672802845031e-02,6.040010749666393369e-03
1.000000000000000056e-01,4.394145282711926781e-02
1.000000000000000056e-01,1.000000000000000056e-01
3.047406363105602256e-02,1.000000000000000056e-01
1.000000000000000056e-01,1.000000000000000056e-01
3.836006880242288919e-02,6.064908542087750487e-02
